latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
43.397,44.319,308.9,1,1,2017-10-20,1000,Aqua,MODIS,68,6.0NRT,294.7,7.2,D
43.35,43.962,323.6,1.1,1,2017-10-20,1000,Aqua,MODIS,82,6.0NRT,294.8,21,D
43.44,44.293,309.5,1,1,2017-10-20,1000,Aqua,MODIS,69,6.0NRT,293.4,6.9,D
43.471,44.199,315.1,1,1,2017-10-20,1000,Aqua,MODIS,75,6.0NRT,293.8,11.7,D
43.524,44.354,307,1,1,2017-10-20,1000,Aqua,MODIS,64,6.0NRT,294.4,4.7,D
43.525,44.301,309.4,1,1,2017-10-20,1000,Aqua,MODIS,68,6.0NRT,294.3,6.2,D
43.576,44.04,305.8,1,1,2017-10-20,1000,Aqua,MODIS,39,6.0NRT,293.9,4.7,D
43.577,43.986,305.5,1.1,1,2017-10-20,1000,Aqua,MODIS,59,6.0NRT,294.1,4.6,D
43.568,43.869,326.6,1.1,1,2017-10-20,1000,Aqua,MODIS,84,6.0NRT,293.9,24.5,D
43.519,44.378,302.3,4.5,1.9,2017-10-21,0900,Terra,MODIS,49,6.0NRT,290.3,28,D
43.284,44,308,2.2,1.5,2017-10-21,1040,Aqua,MODIS,61,6.0NRT,290.7,25,D
43.283,43.992,304.9,2.2,1.5,2017-10-21,1040,Aqua,MODIS,58,6.0NRT,290.5,19.6,D
43.372,43.955,317,2.2,1.4,2017-10-21,1040,Aqua,MODIS,71,6.0NRT,291.3,40,D
43.369,43.95,309.1,2.2,1.4,2017-10-21,1040,Aqua,MODIS,68,6.0NRT,291,23.9,D
43.462,43.968,306.6,2.2,1.5,2017-10-21,1040,Aqua,MODIS,64,6.0NRT,291.3,15.2,D
43.463,43.988,305.4,2.3,1.5,2017-10-21,1040,Aqua,MODIS,61,6.0NRT,291.5,14.1,D
43.513,44.355,307,2.4,1.5,2017-10-21,1040,Aqua,MODIS,58,6.0NRT,291.8,16.5,D
43.396,44.26,314.8,2.9,1.6,2017-10-28,1045,Aqua,MODIS,59,6.0NRT,287.8,57.6,D
43.371,44.411,307.2,1.1,1,2017-10-29,0810,Terra,MODIS,44,6.0NRT,291.9,7.7,D
43.359,44.157,302.5,1.1,1,2017-10-29,0810,Terra,MODIS,53,6.0NRT,290.4,4.2,D
43.331,44.337,329.6,1.1,1.1,2017-10-29,0950,Aqua,MODIS,86,6.0NRT,291.4,33.6,D
43.361,44.144,309.4,1.2,1.1,2017-10-29,0950,Aqua,MODIS,66,6.0NRT,287.4,9.8,D
43.378,44.183,309.2,1.2,1.1,2017-10-29,0950,Aqua,MODIS,56,6.0NRT,287.9,9.7,D
43.343,43.987,307.8,1.2,1.1,2017-10-29,0950,Aqua,MODIS,6,6.0NRT,290.1,7.2,D
43.374,43.991,325,1.2,1.1,2017-10-29,0950,Aqua,MODIS,83,6.0NRT,290.3,26.1,D
43.438,44.215,305.6,1.2,1.1,2017-10-29,0950,Aqua,MODIS,59,6.0NRT,292.3,7.1,D
