latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.652,-8.219,324.9,2.1,1.4,2017-10-13,0205,Aqua,MODIS,100,6.0NRT,286.1,74.9,N
42.641,-8.243,307.8,2.1,1.4,2017-10-13,0205,Aqua,MODIS,73,6.0NRT,285.7,32.7,N
42.613,-7.89,333.8,2,1.4,2017-10-13,0205,Aqua,MODIS,100,6.0NRT,288.6,102.3,N
42.608,-7.905,335.3,1,1,2017-10-13,1130,Terra,MODIS,88,6.0NRT,299.8,30.3,D
42.606,-7.893,326.8,1,1,2017-10-13,1130,Terra,MODIS,73,6.0NRT,305.9,19.6,D
42.648,-8.244,324.9,1,1,2017-10-13,1130,Terra,MODIS,71,6.0NRT,306.2,17.8,D
42.599,-7.907,324.4,1,1,2017-10-13,1130,Terra,MODIS,81,6.0NRT,301.3,17.2,D
42.597,-7.895,332.7,1,1,2017-10-13,1130,Terra,MODIS,87,6.0NRT,304.6,27.9,D
42.638,-8.241,320,1,1,2017-10-13,1130,Terra,MODIS,77,6.0NRT,302.2,13.8,D
42.597,-7.89,342.7,1.6,1.2,2017-10-13,1310,Aqua,MODIS,92,6.0NRT,305.5,83.6,D
42.593,-7.907,315.3,1.6,1.2,2017-10-13,1310,Aqua,MODIS,56,6.0NRT,302.2,16,D
42.597,-7.895,323.6,1.6,1.2,2017-10-13,1310,Aqua,MODIS,81,6.0NRT,306.5,31.8,D
42.643,-8.246,315.6,1.6,1.3,2017-10-13,1310,Aqua,MODIS,73,6.0NRT,304.8,21.1,D
42.502,-7.952,321.2,1.1,1.1,2017-10-14,0245,Aqua,MODIS,100,6.0NRT,282.4,26.3,N
42.499,-7.939,351.7,1.1,1.1,2017-10-14,0245,Aqua,MODIS,100,6.0NRT,288,82.4,N
42.494,-7.951,314,1.3,1.1,2017-10-14,1350,Aqua,MODIS,66,6.0NRT,301.4,11.3,D
42.977,-7.865,319.1,1.3,1.2,2017-10-14,1355,Aqua,MODIS,75,6.0NRT,299.1,17.3,D
42.545,-7.955,309.3,4.1,1.9,2017-10-15,0330,Aqua,MODIS,66,6.0NRT,285,85.5,N
42.527,-7.946,336.4,1.2,1.1,2017-10-15,1115,Terra,MODIS,90,6.0NRT,286.1,40.6,D
42.525,-7.952,368.9,1.2,1.1,2017-10-15,1115,Terra,MODIS,94,6.0NRT,296.6,137.7,D
42.496,-7.954,352.6,2.4,1.5,2017-10-15,1255,Aqua,MODIS,97,6.0NRT,300.4,220.8,D
42.516,-7.929,358.6,2.4,1.5,2017-10-15,1255,Aqua,MODIS,99,6.0NRT,297.9,268.4,D
42.509,-7.959,401.5,2.4,1.5,2017-10-15,1255,Aqua,MODIS,100,6.0NRT,310.1,901,D
42.502,-7.989,342,2.4,1.5,2017-10-15,1255,Aqua,MODIS,92,6.0NRT,298.4,144,D
42.512,-7.935,382.2,2.4,1.5,2017-10-15,1255,Aqua,MODIS,100,6.0NRT,301.7,541.5,D
42.505,-7.966,395.1,2.4,1.5,2017-10-15,1255,Aqua,MODIS,100,6.0NRT,309.4,764.8,D
42.525,-7.941,344.6,2.4,1.5,2017-10-15,1255,Aqua,MODIS,94,6.0NRT,296.5,154.3,D
42.531,-7.976,356.1,2.4,1.5,2017-10-15,1255,Aqua,MODIS,98,6.0NRT,298.1,250,D
42.542,-7.91,326.7,1,1,2017-10-16,0235,Aqua,MODIS,100,6.0NRT,271.9,27.9,N
42.611,-7.964,310.6,3.1,1.7,2017-10-28,1045,Terra,MODIS,69,6.0NRT,293.4,44,D
41.676,0.615,317.3,1.1,1,2017-10-17,1105,Terra,MODIS,73,6.0NRT,299.1,11.5,D
41.439,0.366,309.7,1.1,1,2017-10-17,1105,Terra,MODIS,57,6.0NRT,298.2,5,D
41.557,0.44,310.4,1.2,1.1,2017-10-24,1110,Terra,MODIS,69,6.0NRT,289.4,10.8,D
