latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
55.122,-8.054,325.9,1.1,1,2017-05-04,1139,Terra,MODIS,84,6.1,292.7,23.7
53.025,-7.355,309.2,1,1,2017-05-04,1327,Aqua,MODIS,68,6.1,288.2,8.5
54.326,-7.183,322.5,1.4,1.2,2017-05-07,1210,Terra,MODIS,81,6.1,294.4,26.9
53.158,-7.351,305.6,1.6,1.2,2017-05-10,1250,Aqua,MODIS,47,6.1,295.1,7.7
53.164,-7.309,315.8,1.4,1.2,2017-05-25,1345,Aqua,MODIS,71,6.1,296,15.8
53.162,-7.33,357.5,1.4,1.2,2017-05-25,1345,Aqua,MODIS,99,6.1,301.8,123.9
52.654,-6.732,300.5,3.3,1.7,2017-05-07,1220,Aqua,MODIS,37,6.1,289.3,17.8
52.025,-9.214,318.8,1.3,1.1,2017-03-26,2246,Terra,MODIS,97,6.1,278,30.4
51.982,-9.307,300.9,1.1,1,2017-03-26,1321,Aqua,MODIS,42,6.1,288.2,4.9
52.203,-9.779,338,1.1,1,2017-03-26,1321,Aqua,MODIS,91,6.1,291,44.7
52.802,-8.824,304,1.5,1.2,2017-03-27,1217,Terra,MODIS,58,6.1,288.8,11
52.05,-9.945,303.1,1.4,1.2,2017-03-27,1217,Terra,MODIS,26,6.1,286.6,8.7
51.827,-9.961,304.2,1.7,1.3,2017-03-27,1404,Aqua,MODIS,58,6.1,285.6,13.2
52.052,-9.977,315.9,1.7,1.3,2017-03-27,1404,Aqua,MODIS,0,6.1,276.1,30
51.638,-9.539,316.3,1.3,1.1,2017-04-21,1211,Terra,MODIS,66,6.1,293,19.4
53.277,-9.514,322.8,1.3,1.1,2017-03-25,2203,Terra,MODIS,100,6.1,275.5,33.5
53.286,-9.519,302.6,1.3,1.1,2017-03-25,2203,Terra,MODIS,50,6.1,274.2,12.5
53.276,-9.505,301.8,2.5,1.5,2017-03-26,0347,Aqua,MODIS,45,6.1,273.5,36.6
53.278,-9.216,306,2.6,1.5,2017-04-08,1103,Terra,MODIS,60,6.1,287.8,26
53.276,-9.177,312.4,2.5,1.5,2017-04-08,1103,Terra,MODIS,72,6.1,288,43.3
53.271,-9.184,310.9,2.5,1.5,2017-04-08,1103,Terra,MODIS,67,6.1,287.6,40.5
53.264,-9.2,307.2,1.8,1.3,2017-04-08,1251,Aqua,MODIS,56,6.1,291,17.1
53.275,-9.207,326,1.8,1.3,2017-04-08,1251,Aqua,MODIS,84,6.1,291.1,57.5
53.252,-9.67,313.2,2.9,1.6,2017-05-03,1422,Aqua,MODIS,0,6.1,290.8,52
54.142,-8.859,314.1,1.3,1.1,2017-05-06,1127,Terra,MODIS,65,6.1,287.3,17.9
54.139,-8.885,324.7,1.1,1,2017-05-06,1315,Aqua,MODIS,83,6.1,286,24.5
54.143,-8.877,305.4,1.2,1.1,2017-05-07,1210,Terra,MODIS,48,6.1,294.7,5.5
53.304,-9.384,310.5,4,1.9,2017-05-07,1220,Aqua,MODIS,70,6.1,290.2,61.5
53.309,-9.33,318.5,4,1.9,2017-05-07,1220,Aqua,MODIS,79,6.1,291.7,108.9
53.329,-9.303,308.7,1.8,1.3,2017-05-08,1115,Terra,MODIS,66,6.1,292.9,16.4
53.327,-9.315,311.8,3.4,1.7,2017-05-08,1253,Terra,MODIS,51,6.1,292.1,52.7
53.308,-9.391,306.4,1,1,2017-05-08,2228,Terra,MODIS,51,6.1,278.9,9.8
53.304,-9.421,318.4,1,1,2017-05-08,2228,Terra,MODIS,97,6.1,281.1,18.9
53.334,-9.338,304.8,1,1,2017-05-08,2228,Terra,MODIS,62,6.1,279.9,9.6
53.322,-9.428,310.7,1,1,2017-05-08,2228,Terra,MODIS,40,6.1,280,12.4
53.701,-9.297,304.9,1,1,2017-05-08,2228,Terra,MODIS,62,6.1,279.6,10.5
53.329,-9.344,361.1,1.4,1.2,2017-05-08,1302,Aqua,MODIS,100,6.1,296.2,141
53.704,-9.292,305.6,1,1,2017-05-09,1158,Terra,MODIS,42,6.1,292.8,4.8
53.348,-9.349,316.6,1,1,2017-05-09,1158,Terra,MODIS,51,6.1,291.1,12.5
53.333,-9.436,324.4,1,1,2017-05-09,1158,Terra,MODIS,82,6.1,299.3,18.9
53.291,-9.407,320.5,1,1,2017-05-09,1158,Terra,MODIS,33,6.1,299.2,11.6
53.292,-9.374,319,1.2,1.1,2017-05-09,1345,Aqua,MODIS,77,6.1,298.5,14
53.327,-9.421,340.9,1.2,1.1,2017-05-09,1345,Aqua,MODIS,80,6.1,293.1,51.8
